,tweet,label
7608,Certainly. Thank you @GregAbbott_TX for extending protections to one of our more vulnerable populations. Can we please talk about the folks under 65 who may be forced to leave children and older adults in their care unattended? https://t.co/QjMW9lm78o,1
7609,"(AUDIO) - Pat talks with Lynda Hopkins, 5th District Supervisor, about the County's proactive testing, contact investigation, mitigation, alternative care sites and testing kit supply: https://t.co/DGt3LhlzUy",1
7610,"Whether driven by a humanitarian calling or compelled by economic survival, nearly 49 million essential workers continue to show up to work, despite the fact that there are now over one million COVID-19 cases in the U.S. and more than 58,000 deaths. https://t.co/Hx27YaEWLq",1
7611,"@LouiseTilbrook1 @ravelry Hold up, due to heavy shortage, CDC amended crisis guidelines for healthcare professionals to use a bandana or scarf as last resort.
https://t.co/AhMY8LbhEa—-strategies for optimizing the supply of face masks.",1
7612,"@Michael__Rera @zebilibouba @hannahcoolcowep @GaspardGlanz Report of the WHO-China Joint Mission 
on Coronavirus Disease 2019 (COVID-19)",1
7613,Some COVID-19 Patients Still Have Coronavirus After Symptoms Disappear https://t.co/OroSdbACXO,1
7614,"@QuickTake
Mexico confirms its first case of new coronavirus https://t.co/Oep6QkFCUK",1
7615,"Examples of chronic illnesses include heart disease, asthma, chronic lung disease, cancer, HIV/AIDS. Transplant recipients, people with weakened immune systems and pregnant women are also eligible for COVID-19 testing.
#khou #HTownRush",1
7616,FAQs for Event Organizers &amp; Individuals https://t.co/5y6s63xJLl,1
7617,Digestive Symptoms Tied to Worse COVID-19 Outcomes https://t.co/Mf8qlPuP8y via @medscape,1
7618,"Rodent Control Tips: What's In My Walls? 

https://t.co/py0CcVUJBb

#rodent #rodents",1
7619,Dad Meets Newborn Son Weeks After Surviving COVID-19 https://t.co/YoWfgvrrIK,1
7620,"#COVID-19 First #bowel #imaging study implicates #blood #clots #Submit your papers on #Liverdiseases #Hepatology #December 03-04, 2020 #Singapore #Liverdiseases2020 @ChinaDaily @ManUtd @MIT @jk_rowling @Stanford https://t.co/oXg0aPXEaE",1
7621,"RT alarno ""Portable Lab You Plug into Your Phone can Diagnose Illnesses Like Coronavirus https://t.co/mChdPohj51""",1
7622,@clubcovidCEO @EzekielMutua @clubcovidCEO that post is stigmatizing. Strides have been made in reducing stigma that you shouldn't open another battle front of stigma. Consider pulling it down.,1
7623,"Inexpensive Steroid May Help Treat Sickest COVID-19 Patients: What We Know Researchers in the United Kingdom say that dexamethasone, a steroid commonly used to treat inflammation, can drastically reduce death in patients who…

(Feed generated with FetchRSS)",1
7624,"• 60 Classroom capacity.
• Administrative buildings.
• computer laboratory.
• Staff Quarters
• Dinning hall
. Digital Education aids will be deployed.
@kujarima @EngrBababe @Habuhk4 @ShettimaDogo",1
7625,Coronaviruses: How long can they survive on surfaces? https://t.co/4T8pAooKm9 via @healthline,1
7626,"Government of Sindh in its latest efforts to curb the spread of deadly #coronavirus outbreak in the province has established COVID-19 laboratory to increase the testing capacity.
https://t.co/KwXDlEk2a7",1
7627,"BREAKING: U.S. confirms *second* case of China #coronavirus, this one in Chicago. Woman in 60's returned home from Wuhan January 13, experienced symptoms, admitted to hospital, placed in isolation. Stable, doing well. According to CDC, Illinois Dept of Health. @CBSNews is here.",1
7628,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/Y12nLAz9r2,1
7629,Aerosol Scientist: COVID-19 Is Likely Airborne https://t.co/sovMezYF6M from @WebMD,1
7630,"Jovmean: University of Stirling [Science Daily, 6 May 2020] - Sewage poses potential COVID-19 transmission risk, experts warn. https://t.co/ixmNLuIjo8",1
7631,"Forget the politics. Even from a totally selfish perspective, masks aren't about freedom. They're a marshmallow test. Comfort today = less freedom tomorrow. COVID-19 cases are rising, so unless you help stop spread, future you is headed toward less freedom in re-imposed lockdown. https://t.co/PmDO3LQksC",1
7632,"Are there any specific medicines to prevent or treat the new coronavirus? When sharing information about COVID-19, please make sure that your information is coming from a reliable source.

WHO  https://t.co/NOeh7CYNnK
The CDC https://t.co/6tKgEkSwAv
GA DPH https://t.co/ufuFnviDJZ https://t.co/QvMb8gvGNI",1
7633,People on steroids for chronic illness may be more at risk of COVID-19. https://t.co/vYkyPq9DDy,1
7634,WHO releases guidelines to help countries maintain essential health services during the COVID-19 pandemic https://t.co/V9PFq9rPPV #baochigoutong,1
7635,Know the facts about coronavirus disease 2019 (COVID-19) and help stop the spread of rumors. https://t.co/fDfdh8PLNy https://t.co/nYlkLeCB95,1
7636,Take 50 grand onvest 20ive off 30 .dont splurge (f.y.i. look on meaning on that just in case) then invest commecial properties. I wish you the tryong to be of service,1
7637,"@tucsonbaybee @_uhliesuh while gyms are great for reducing stress and coping etc, it simply isn’t worth the risk when it comes the nature of this virus. gyms have been ranked a higher risk than public pools &amp; restaurants. if a destressing activity is needed, jogging or biking in the park is better. https://t.co/0h7anXbK2x",1
7638,"This morning with @RCPI_news, we launched a new guideline for communicating critical lab results to patients.

""The guideline is a welcome patient safety initiative providing clear information for both staff working in laboratories and health care staff"" - @paulreiddublin https://t.co/ydrJGBNJZG",1
7639,Can Kids Go To Summer Camp? Expert Offers Advice https://t.co/hLtD8kCbr8,1
7640,"DIY COVID Tests Work Fine, Less Discomfort: Study https://t.co/Dyq4OSuuQA",1
7641,"3,271,961confirmed cases world-wide
Vs
1,070,032cases in the U.S., and 63,019 deaths 
I am having hard time understanding how come 1/3 of the global cases is in one country that doesn’t have the highest population around the world!",1
7642,How sheltering in place could be throwing your skin out of balance https://t.co/eSsvblNgbx,1
7643,"NAVAIR Video Release via FOIA Request - https://t.co/b47tTf3QBO

NAVAIR Declassified Video Shows High Speed UAP

For a complete set of downloadable documents and videos go here. https://t.co/5zlZSe3TEj",1
7644,"100 American Airlines flight attendants have been diagnosed with COVID-19, union says https://t.co/WG29pNbf10",1
7645,Did you miss our live press conference this morning on #COVID__19? Hop on over to our FB to view the full video. Don't have a FB? A downloadable link will be available soon! https://t.co/o0mwl9CKbF https://t.co/DGQgaklQiR,1
7646,"Did you know #KLAS is the database many states use to track equipment, users, training , &amp; funding for the @FCC's @iCanConnect1 program? This federal program provides invaluable #accessible #communication resources to #deafblind users like Ernest Gallman. https://t.co/12srvYDRGr",1
7647,"Smell Diminishes by Day 3 of COVID-19, Study Says https://t.co/UcU3r6t5kB",1
7648,"During a visit to the national laboratory, UN envoy commends advances in testing of COVID-19, and welcomes efforts to build medical capacity for the future https://t.co/ixYgi6CPUI",1
7649,Why hand washing really could slow down an epidemic https://t.co/gwuwoSCwQs,1
7651,"https://t.co/YwbA6i4GBi provides #clinicaltrials matching. We also list other #breastcancer resources, like @LazarexCF (an org that provides financial assistance to people traveling for clinical trials), and many more. #bcsm #clinicaltrials #breastcancer",1
7652,"#COVID-19 Daily: High-Risk Specialties, Flu Comparisons now trending on Monkey Viral - https://t.co/99JVNM9io6 https://t.co/hfFBjdc2uK",1
7653,"@tribunal_watch Nope. I work in a Laboratory and test for covid-19 every day, and i cant afford to get it or give it to anyone. People count on me on everyday to help them and i am proud to make a difference.",1
7654,Players Express Concern As NBA Eyes Restart https://t.co/chqTGzYn12,1
7655,Many Child Care Centers Don't Require Flu Shots https://t.co/LTXQE24XGB,1
7656,"COVID-19 Daily: New Study Tracks US Response, Hospital Inequities https://t.co/tMrGQdJgNW via @medscape",1
7657,Texas hospitals can visit https://t.co/gVFvS98tzN to download our social media messaging toolkit. #COVID19 #TexansHelpingTexans https://t.co/GoSxBcutjV,1
7658,"At least 80 million children under one at risk of diseases such as diphtheria, measles and polio as COVID-19 disrupts routine vaccination efforts, warn Gavi, WHO and UNICEF https://t.co/offsDosqtk",1
7659,"It's Mental Health Month. If you are having any difficulties coping or just need to talk to someone, reach out. Take care of yourself mentally just as you would physically. Stress is high right now and grieving is completely normal. #YouAreWorthIt You are #NotAlone https://t.co/LOGuDN2G2R",1
7660,It can be difficult for people experiencing domestic abuse to reach out to others for support. You can help a friend by being sure on what you can do to support them. Visit the @EquationOrg website for guidance. https://t.co/nLcl8fYQkp,1
7661,"California will allow schools, day camps, bars, gyms, campgrounds and professional sports to begin reopening with modifications starting next Friday. https://t.co/4TPPxcK69G",1
7662,New article: COVID-19 Mathematical Modeling ‘ COVID-19 ‘ CDC https://t.co/gFEfY4JSOH The COVID-19 Mathematical Modeling landing page wi #CDC #Coronavirus[CoV],1
7663,An assessment team from @CorpsLAdistrict visited Arizona Exposition and State Fairgrounds facilities in Phoenix March 30 to assess potential sites for alternative care facilities in response to #COVID19. #USACE photos by Dave Palmer https://t.co/QGdEqbAxXf,1
7664,Human should be as respect of human beings. The karnataka state health authority and police department must reply on this tweet that the deceased human 6 bodies were throwned as kind inhumanity. https://t.co/pNZRolf55V,1
7665,"if you arent sure of sth, if the reciepts are not available for a rumor, can you all stop tweeting “omg so this this this happened???” you spread panic in the fandom which then gets blown out of proportion. do some research before you tweet about it. PLEASE",1
7666,COVID-19 Can Infect and Harm Digestive Organs https://t.co/tlQp4qF4Cd from @WebMD,1
7667,Antibody Tests May Answer Public Health Questions https://t.co/ppMjKUA5m2 Ask us more about antibody tests at EC3! https://t.co/6Fpl69iTxY,1
7668,"COVID-19 and Angiotensin Drugs: Help or Harm?

#Covid_19 
 https://t.co/DEiZIqc4Lk",1
7669,The Speed Of Now Part 1 isnt even out yet and I'm looking for clues to Part 2. 😂😅 #getonmylevel,1
7670,"How Coronavirus Mutates and Spreads.

https://t.co/Dv6PWZIyln",1
7671,Surely the medical resources in the current sporting facilities that aren't in use due to players and backroom staff no longer using these facilities can be utilised by the government to increase capacity for the healthcare system in this difficult time... #covid19UK,1
7672,The @NATA_SSATC has created a greAT COVID-19 Return-to-Sport Considerations for Secondary School Athletic Trainers https://t.co/LkT3WEUXDf,1
